篇名	作者	页数	关键词	摘要	filename
高校图书馆学科服务嵌入式实时动态数据知识创新服务研究	于新国:36233408	5	高校图书馆; 学科服务; 实时动态数据; 嵌入式知识服务;	"随着高校图书馆学科服务的不断拓展和深化,许多知识服务的新类型被嵌入到学科服务工作中,实时动态数据创新知识服务就是其中之一,它对于新时代创新高校图书馆学科服务具有重要的作用、价值和实际意义。本文利用互联网实时动态数据文献资源调研和实证分析研究的方法,对高校图书馆学科服务嵌入式实时动态数据创新服务进行了研究。此研究成果可以为高校图书馆创新学科服务提供有益的借鉴与参考。 "	ZJTQ201602011
读名著片谈——浅论《菜根谭》的传统文化内涵及其启示	王毅蓉:10728767	3	菜根谭; 洪应明; 传统文化; 伦理思想;	"《菜根谭》一书写于我国明代的万历年间,是一部语录体清言集。该书融会贯通儒、道、释等多家意旨,结合自身生活经历,表达了作者对为人处事,修身养性等方面的独到见解。本文从书中选取部分精典语录谈一些粗浅的体会与感受。 "	ZJTQ201602013
浙江省高校图书馆多元化创新服务活动汇编		5	 	"服务是图书馆工作的核心宗旨,创新是图书馆发展的时代灵魂。近年来,浙江省高校图书馆坚持""读者至上,服务第一""的宗旨,破除陈规,开拓创新,图书馆人正从以往的传统工作中释放出来,集思广益,迸发灵感,探索着数字化时代更为个性化、人性化、趣味性的图书馆服务。在此形势下,针对读者需求的各种创新服务应运而生,为图书馆的持续发展注入了更多活力。 "	ZJTQ201602014
浙江省高校图书馆阅读推广活动汇编		6	 	"""鸟欲高飞先振翅,人求上进先读书""。为激发大学生读者热情,浙江省各高校图书馆举办了多场读书活动,极大地丰富了校园文化生活,培养并展示大学生的综合素质,充实校园的文化底蕴,同时也营造了浓郁读书学习氛围,更好地倡导大学生独立思考问题。读书活动的开展,有利于引导大学生树立远大理想,树立社会主义荣辱观,形成为中华民族的伟大复兴贡献青春的坚强信念,从而实现自己的人生价值,创造人生的辉煌;开展读书活动,有利于推动大学生文化素质教育工作的开展,提高学校的文化品位和文化格调,形成浓郁的人文与科学氛围,对大学生产生潜移默化的积极影响;开展读书活动,有利于大学生充分利用图书馆,广泛吸收人类优秀文化,在读书活动中加强社会实践和科学实践,使大学生在知识、能力和素养方面得到协调发展,同学们在阅读中感悟人生,陶冶情操。一个有花香的地方会令人眷恋流连,一个飘着书香的校园必定和乐而文明,书香经典,让经典图书世代留香,让浓郁的书香充盈着校园的每一个角落,让师生共同读书成为一道永恒而亮丽的风景线。 "	ZJTQ201602016
浙江省高校图书馆文化建设活动汇编		3	 	"高校图书馆是高校信息保障和学术交流的中心,是校园文化建设的重要阵地和窗口。文化艺术熏陶是高校图书馆履行教育职能的重要途径之一,高校图书馆通过定期或不定期举办各种展览、讲座,可以拓宽服务领域、强化服务功能、提升服务水平。省内高校图书馆举办了内容丰富多彩的文化艺术展览和讲座,这些展览不仅向师生展示了艺术品本身的价值,同时也向师生传播了真善美的真谛;这些讲座让读者在更广的范围和更深的层次上获得所需要的知识信息,提高了师生的文化修养。期待高校图书馆更加重视校园文化建设,举办各类展览和讲座,,在促进校园文化建设、传承和引领大学文化、治学育人等方面发挥着日益重要的作用。 "	ZJTQ201602018
论本科学校学报发展的目标导向:以Q校学报为例	赵光辉:32920099	8	学报与学校建设; 科研发展; 学科发展; 教师发展;	"学报的核心目标,就是提升学报的层次,其中包括提升被引总频次;提升评优获奖率;提升影响因子。主要措施包括:服务学报两大客户,即读者和二次检索期刊;服务学校教师;服务学校科研;服务学科建设;服务学校国际化。文章以Q校学报为例详细阐述。 "	ZJTQ201601001
浙江高校图书馆第五届青年论坛在杭州举办		1	 	"<正>2016年5月31日,浙江高校图书馆第五届青年论坛在杭州举办,来自高校、公共图书馆的80余名青年馆员与专家相聚一堂,围绕会议主题进行了深入的探讨和交流。论坛分别由省高校图工委副主任兼秘书长章云兰,省高校图工委学术委员会副主任、湖州师范学院图书馆馆长龚景兴主持。本次论坛以""新发展理念引领与高校图书馆服务拓展""为主题,采用专家学术报告、青年馆员交流发言、现场互动相结合的形式 "	ZJTQ201601002
2016年浙江省高校图书馆读者服务工作研讨会在杭州召开		1	 	"<正>2016年浙江省高校图书馆读者服务工作研讨会于6月17日在杭州召开,来自全省高校图书馆负责读者服务工作的馆长、流通部部主任等近90位代表,与专家齐聚一堂,就互联网+时代读者服务创新工作展开深入地交流与探讨,旨在进一步推动高校读者服务工作。省高校图工委副主任、浙江工业大学图书馆馆长陈红在开幕式上致辞,她指出互联网时代图书馆应顺应形势变化,创新读者服务,省高校图工委读者服务工作委员会主任、 "	ZJTQ201601012
浙江省高校图书情报工作委员会2015年工作总结		3	 	"<正>2015年,省高校图书情报工作委员会在省教育厅的指导和关心下,在全省各高校图书馆的密切配合下,紧密依靠全体常委、分委会和各专业委员会,积极开展理论研究、学术活动、业务培训、刊物出版,坚持在继承中发展、落实中提升,工作有成效,理念有创新,较好地完成各项工作任务。一、组织召开多层次的工作会议1.组织召开图工委八届二次常务委员会会议。会议听取了省高校图工委2014工作总结和2014年财务情况报告,商议了2015年 "	ZJTQ201601016
浙江省高校图书情报工作委员会2016年工作计划		1	 	"<正>2016年是""十三五""规划的开局之年,省高校图书情报工作委员会工作的总体要求是:深入贯彻落实党的十八大精神,把握事业发展方向,推进各项工作再上新台阶,为我省高校图书馆事业稳步发展做出新的贡献。一、进一步加强高校图书馆整体化建设1.进一步做好高校图书馆之间的协作与协调;2.组织召开2016年全省高校图书馆馆长工作会议;3.组织召开全省高职高专院校图书馆馆长工作会议; "	ZJTQ201601017
2016年浙江省高校读书节系列活动集锦		3	 	"2016年4月23日,是第21个世界读书日。为迎接世界读书日的到来,浙江省高校图书馆开展了主题鲜明、内容丰富、形式多样的阅读推广和优质服务月等系列活动。为了更好地指导大学生""多读书、读好书、好读书"",营造良好的校园读书氛围,本刊将2016年浙江省高校图书馆举办的读书节系列活动进行集锦,以期分享经验、学习交流,促进我省高校图书馆阅读推广服务和校园文化建设进一步发展。 "	ZJTQ201601018
《浙江高校图书情报工作》征稿简则		1	 	"<正>《浙江高校图书情报工作》是由浙江省高等学校图书情报工作委员会主办,集图书馆学、情报学理论及图书馆工作实践交流为一体的专业性期刊。本刊与《图书馆研究与工作》编辑部进行合作,《图书馆研究与工作》(CN33-1027/G2,ISSN 2096-2363)一年有2期由我刊编辑部进行组稿和编辑。本刊贯彻""百花齐放、 "	ZJTQ201601019
浙江工业大学教育部科技查新工作站(L45)介绍		3	 	"<正>概况浙江工业大学教育部科技查新工作站(编号L45)是教育部授权批准的直属的、具有部委级查新职能的认证机构。科技查新是国家科技部为避免科研课题重复立项和客观正确地判别科研成果的新颖性而设立的一项工作,由具有科技查新资质的查新机构承担完成。查新机构根据查新委托人提供的需要查证其新颖性的科学技术内 "	ZJTQ201601020
中国计量大学图书馆主持建设的校计量史馆被认定为全国计量测试科普教育基地		1	 	"<正>2016年5月19日,在清华大学召开的全国计量测试技术学术交流会暨第三届计量测试科技成果推介会上,中国计量大学图书馆主持创建的校计量史馆获颁""计量测试科普教育基地""奖牌。为传承传播计量文化,推进科普育人工作,2008年,图书馆夏哲雷馆长主持了学校重要文化建设工程——计量史馆的建设。在当年的10月18日中国计量学院建校30周年之际,计量史馆正式建成开馆。展馆建筑面积200余平方米,以中国计量史 "	ZJTQ201601021
2016年浙江省高校图书馆馆长工作会议在嘉兴召开		1	 	"<正>2016年4月28-29日,2016年浙江省高校图书馆馆长工作会议在嘉兴隆重举行。会议由浙江省高等学校图书情报工作委员会主办,嘉兴学院图书馆承办。全省近90所高校图书馆的馆长、省高校图工委各专业委员会主任等共120余人参加了会议。会议分别由嘉兴学院图书馆馆长李成、浙江师范大学图书馆馆长陈玉兰、浙江理工大学图书馆馆长胡天生主持。嘉兴学院副校长严从荃、省教育厅高教 "	ZJTQ201601022
浙江传媒学院图书馆成功举办第二届全国艺术类院校“艺术与阅读”高峰论坛		2	 	"<正>5月12-13日,由浙江传媒学院图书馆主办的第二届全国艺术类院校图书馆""艺术与阅读高峰论坛""隆重召开,来自全国近30家艺术类高等院校图书馆馆长和业务骨干参加了本次会议。会议由浙江传媒学院图书馆馆长王志华主持。浙江传媒学院校长詹成大教授首先致欢迎辞,他对学校近几年的快速发展作了简要介绍,对各位馆长和专家的到来表示热烈的欢迎,希望能继续借助这一高规格的全国性平台,立足前沿,相互启迪, "	ZJTQ201601023
湖州师范学院图书馆馆长龚景兴获校首届“胡瑗卓越管理奖”个人一等奖		1	 	"<正>近日,湖州师范学院首届""胡瑗卓越管理奖""评选结果揭晓,图书馆馆长龚景兴荣获个人一等奖。""胡瑗卓越管理奖""的设立主要是为了激励学校管理人员能够更加卓有成效地开展工作,不断地提高管理和服务水平,营造干事创业的良好氛围。此次共有10个团队及10人参与""胡瑗卓越管理奖""的评选。评选过程中,由有关校领导、职能部门负责人、二级学院党政负责人代表、教授代表等25人组成的评选委员会,坚持以提高管理和服 "	ZJTQ201601024
