篇名,作者,页数,关键词,摘要,filename
英语学习者书面语法错误自动检测研究综述,刘磊1:09296596|梁茂成2:10548868,8,英语学习者书面语; 语法错误自动检测; 作文质量自动评测;,"英语学习者书面语法错误检测和修改系统可为作文自动评分提供参数,评测作文整体质量;也可用于计算机辅助英语教学,为学生提供书面纠错反馈,促进其二语写作能力的发展。该文概述了近十年来自然语言处理技术在英语学习者语法错误自动检测研究中的应用,首先介绍了基于大规模本族语和学习者语料库的三种数据驱动的系统设计方法,然后讨论了语误检测系统的评测标准,最后提出了提高现有系统准确率的一些建议。 ",MESS201801002
汉语“的”字短语认知神经机制的ERP研究,苏裴1:38833651|江铭虎1:08821580|白晨2:36972044,9,隐喻; N400; 认知; ERP;,"隐喻是我们日常生活中常见的语言现象,更是我们认知、理解、描述世界的重要方式。该文围绕汉语独有的隐喻形式,考察汉语NP+NP形式的""的""字短语隐喻的脑认知加工机制。通过有意义程度(plausibility)、熟悉度(familiarity)和比喻的程度(figurativeness)三个方面来对语料进行筛选和预处理。实验结果显示,隐喻组别激发了比本义组别更为明显的N400现象,统计分析结果显著,NP+NP""的""字短语句型中,隐喻和本义的认知有着不同的脑认知机制。本义的认知最容易,隐喻要比本义消耗更多认知资源,而假词消耗的认知资源最多。实验进一步说明,即使源域和靶域不同时出现,依旧可以激发大脑对隐喻的认知机制。 ",MESS201801003
汉语小句的俄语对应单位研究,杨毅1:42119910|冯文贺2:36636463,8,小句对齐; 篇章翻译; 汉语小句俄语对应单位;,"该文标注汉俄平行文本中汉语小句的俄语对应单位,并统计分析。首先,根据汉语小句切分对齐切分俄语,得到俄语对应单位;其次,对俄语对应单位进行语法标注;最后,基于标注语料,分析发现俄语对应单位。研究发现:(1)句子组成部分多(74.85%),句子少(25.15%);(2)单一述谓核心多(69.04%),无述谓核心次之(27.63%),多述谓核心少(3.33%);(3)单一述谓核心以简单谓语最多(31.84%),无述谓核心以动词短语最多(51.26%),多述谓核心以主从复合句最多(47.92%)。 ",MESS201801004
基于语言学特征向量和词嵌入向量的汉语动词事件类型预测,"刘洪超1:34227764|黄居仁1:23136240|侯仁魁1,2:38829597|李洪政3:30682057",8,事件类型; 汉语动词; 语言学特征; 词嵌入; 分类; 预测;,"该文主要介绍汉语动词事件类型的预测。事件类型是根据内部时间结构对汉语动词进行的重要分类,包括状态、活动、变化(完结和达成)。对汉语动词事件类型进行预测从理论上能够对以往语言学研究提出的特征进行验证,从应用上可以服务于机器翻译等任务。该文基于两种方式构建词向量进行汉语动词事件类型的预测,一种是根据语言学特征有监督地构建词向量,另一种是利用word2vec无监督地构建词嵌入向量。通过多元逻辑回归、支持向量机和人工神经网络分类器对汉语动词事件类型进行预测,最终实现了73.6%的总体准确率。 ",MESS201801005
基于知识库的汉语未登录词语义预测,"瞿健菊1,2:29230132|冯敏萱2:08753478",9,未登录词; 语义预测; 语言知识库; 构词; 知网;,"该文基于知识库的语素构词知识,采用了分阶段的算法自动预测未登录词的语素构词知识,以此实现对未登录词的语义预测。基本思路是通过语素义组合或语素义类组合的匹配,先预测语义层面的知识,再确定相应语素项,最终获得未登录词多层面的语素构词知识。该算法简单、直观、合理,在首素性类、首素义类、首素义、尾素性类、尾素义类、尾素义、构词方式这七项预测内容全部正确的标准下,实验结果的预测正确率为62.32%,召回率为61.72%。 ",MESS201801006
基于主题相似度的宏观篇章主次关系识别方法,,8,宏观篇章主次关系; 主题相似度; word2vec; LDA;,"篇章分析是自然语言处理领域的一个重要任务。分析篇章主次关系有助于理解篇章的结构和语义,并为自然语言处理的应用提供有力的支持。该文在微观篇章主次关系识别研究的基础上,重点研究宏观篇章主次关系,提出了一种基于word2vec和LDA的主题相似度的宏观篇章主次关系识别模型。基于word2vec的主题相似度和基于LDA的主题相似度在不同维度上计算语义相似度,两者在语义层面形成互补,因而增强了模型识别宏观篇章主次关系的能力。该模型在宏观汉语篇章树库(MCDTB)上实验的F1值达到79.9%,正确率达到81.82%,相较基准系统分别提升了1.7%和1.81%。 ",MESS201801007
面向多语料库的通用事件指代消解,陆震寰:38732229|孔芳:08865090|周国栋:13898054,8,卷积神经网络; 全局优化; 特征表示; 事件同指消解;,"事件同指消解对篇章理解、信息抽取意义重大。该文在事件抽取完成的基础上聚焦事件同指,给出了一个基于卷积神经网络的事件同指消解完整框架,针对实例分布不均衡问题给出了基于事件语义类别和时态信息的事件兼容性过滤策略。为了最大化适用不同的事件标注策略,提出了最小事件本身描述和事件间关系描述相结合的特征表示方法。针对基于事件对模型进行同指消解产生的局部最优问题,给出了一种全局优化的后处理方案。在KBP2015和ACE2005语料上的各类实验表明,上述三个解决方案均能有效解决问题,提升整个事件同指消解平台的性能。 ",MESS201801008
基于音系学模型的手语理解,"姚登峰1,2:14346928|江铭虎2:08821580|阿布都克力木·阿布力孜2:34071683|李晗静1:31844220|哈里旦木·阿布都克里木3:34071685",9,音韵参数; 手语; 深度学习; 音系学模型;,"该文试图模拟人脑处理手势信号的过程,设计了一个混合的深层神经网络模型来解决基于音系学模型的手语理解问题,即手语音韵信息到文本转换的问题。为此该文首先综合了手语语言学里同时性和序列性这两个观点的长处,提出了一个手语音系学的改进模型,并针对难点设计了基于音系学模型的手语理解算法。直接从语言学的音韵特征推断手语文本,相比从视觉特征推断出手语文本是一个很大的飞跃。实验验证了该认知计算技术的有效性,为实现类人智能奠定了技术基础。 ",MESS201801009
机器词典释义模版的建构和运用,"王恩旭1,2:37395833|袁毓林1:06263991",8,生成词库论; 释义模版; 多义词; 同义词; 新词;,"机器理解词主要借助于词典,但目前的词典释义还不准确,也不完备。对于这些问题,该文通过分析词的语义结构和建构词的释义模版来解决。通过分析词的语义结构,弄清词义中包含着哪些语义成分、语义关系,确定哪些是必有成分、必有关系,哪些是可有成分、可有关系。然后,结合实例讨论释义模版的建构过程、原则与方法。最后,通过释义模版,解决词典释义不完备、语义联系不明显、循环释义、新词释义等问题。 ",MESS201801010
中英文篇章依存树库构建与分析,, , , ,MESS201801011
由粗到精的哈萨克语短语结构句法分析研究,"梁金莲1,2,3:38833652|古丽拉·阿东别克1,2,3:22101463",6,句法分析; PCFG; 重排序;,"该文针对哈萨克语短语结构句法分两个阶段采用由粗到精的方法进行哈萨克语句法分析研究。第一阶段使用粗略的句法分析器生成20个最佳候选树;第二阶段采用感知机的方法训练,提取特征信息,并对第一阶段生成的20个最佳候选树进行重排序,最终解析结果是第一阶段产生的候选树的结果和重排序结果按照比例选取。该方法在两个阶段不仅可以获取到句子的结构信息,还可以提取到详细的特征信息,可以最大限度地对句子进行解析,获得了较好的句子解析结果,其句法分析正确率为71.4%。 ",MESS201801012
MHW蒙古文脱机手写数据库及其应用,范道尔吉1:08011551|高光来1:05981929|武慧娟2:08639734,7,蒙古文; 手写识别; 字库; HMM; LSTM;,"建立公开、权威的蒙古文手写数据库是研究和开发蒙古文手写识别系统的基础。该文在蒙古文编码、构词和语法的研究基础上,公开了一个蒙古文大词汇量脱机手写数据库MHW,其中训练集由5 000个单词构成,每个词采集了20个样本,共包含10万样本,测试集Ⅰ包含5 000样本,测试集Ⅱ包含14 085样本。该文利用蒙古文文字长度可变特征研究了自动错误检测算法,提高了字库的可靠性。在三种常用手写识别模型上评估了字库的性能,其中基于循环神经网络的模型表现出最佳性能,在字典受限条件下测试集Ⅰ的词错误率达到2.20%,测试集Ⅱ达到了5.55%。 ",MESS201801013
采用多尺度注意力机制的远程监督关系抽取,"蔡强1,2:06295600|郝佳云1,2:36748471|曹健1,2:25779088|李海生1,2:15593186",6,多尺度; 注意力机制; 远程监督模型; 关系抽取;,"针对目前大多数关系抽取模型中局部特征及全局特征利用不充分的缺点,该文提出一种采用多尺度注意力机制的远程监督关系抽取模型。在词语层面,通过在池化层构建权重矩阵来衡量词语与关系的相关程度,从而捕捉句子中重要的语义特征;在句子层面,采用注意力机制将预测关系与句子进行相关性比较,获得句子级别的重要信息。模型在NYT数据集上平均准确率达到78%,表明该模型能够有效地利用多尺度特征,并且提高远程关系抽取任务的准确率。 ",MESS201801014
