篇名	作者	页数	关键词	摘要	filename
无组织恶意攻击检测问题的研究	"庞明1,2:29729320|周志华1,2:08722027"	10	 	"推荐系统在我们的生活中被广泛应用,对人们的生活起着越来越重要的影响.然而,协同过滤作为一种常见的推荐技术,很容易受到伪造虚假用户评分信息的恶意攻击的影响.为了保证推荐的质量,很多恶意攻击检测的方法被提出用于检测恶意攻击.现有的攻击检测方法大多是针对有组织大规模攻击的检测,即攻击者根据同一种策略,伪造大量的虚假用户评分信息用于提升或贬低一个目标物品.本文研究了一种不同的攻击类型:无组织恶意攻击,即攻击者们在没有组织的情况下,分别伪造少量的虚假用户评分信息来提升或贬低同一个目标物品.无组织恶意攻击出现在很多真实的应用中,对推荐系统的鲁棒性造成严重影响,而针对该攻击类型的研究还很初步.实验结果表明现有攻击检测方法不能够有效地检测无组织恶意攻击.本文分析了现有的多种攻击检测方法无效的原因,进而通过分析无组织恶意攻击的特性,总结出无组织恶意攻击检测的关键. "	PZKX201802003
点和区间关系的全隐私保密判定	"陈振华1,2,3:25865930|李顺东4:14225417|陈立朝1:38619099|黄琼5:07568865|张卫国1:09125677"	18	 	"点和区间关系的保密判定在范围查询中应用非常广泛,但目前已存的解决方案大多只保护了一方的隐私,而另一方的隐私并未得到保护.此外,已存方案给出的点和区间都是离散的整数(或有理数)范围.针对这些问题,本文利用安全多方计算的思想设计了保密判定点和区间关系的2种协议,不但同时保护了两方的隐私,而且将数域推广到连续的实数.本文首先利用0-1编码并结合Goldwasser-Micali同态加密给出了全隐私判定一个整数点是否在一个离散整数区间上的协议1;然后利用函数的单调性和Paillier同态加密给出了全隐私判定一个实数点是否在一个连续实数区间的协议2.最后,给出了本文协议的一个应用实例.理论和实验分析显示:本文的两个协议在取得较优通信效率的同时都取得了全隐私性.此外,协议2相比以往的方案,第一次给出点和连续实数区间的判定方法,在保持较优效率和良好性能的同时取得了通用性. "	PZKX201802004
基于D2D的无线多媒体网络编码广播重传策略	牛腾:38046537|张冬梅:20316852|许魁:20687281|马文峰:20174002	16	 	"本文提出了一种基于Device-to-Device(D2D)的无线多媒体网络编码广播重传策略.在D2D场景下,多个终端设备之间存在网络编码冲突和传输冲突等问题.为此,构造了一种D2D广播网络编码(IDNC)图,所有的可行编码和无传输冲突情况均被表示在图中.基于构造的IDNC图,设计了面向批次传输和滑动窗口传输的最优广播重传算法.同时,为降低算法复杂度,提出了一种最大权重网络编码选择算法(MWSA-NC).仿真结果表明:与传统方案相比,提出的算法能极大地提高系统吞吐量,降低解码时延和减少视频流失真. "	PZKX201802005
双向多天线中继系统中的安全波束成形	黄宇:38619100|张立健:32172846|金梁:17607193|刘璐:30768475|楼洋明:36626393	12	 	"针对双向多天线中继系统中信息易被窃听的问题,提出了两种安全波束成形方案:安全和速率最大化波束成形(secrecy sum rate maximization beamforming,SSRMB)与零空间波束成形(null space beamforming,NSB).SSRMB方案中,采用具有收敛特性的连续凸估计策略,对非凸的安全和速率最大化问题进行求解,得到局部最优波束成形解.针对中继节点的天线个数大于窃听节点个数这一特殊场景,设计了低复杂度NSB方案,将中继转发的信息投影到等效窃听信道矩阵的零空间中,通过求解一个广义Rayleigh熵问题获得波束成形解.仿真结果表明,所提方案可以有效地提高系统的安全性能,SSRMB方案具有快速收敛特性. "	PZKX201802006
征稿简则		1	信息科技	"<正>简介:《中国科学:信息科学》(英文名称:SCIENTIA SINICA Informationis)是中国科学院和国家自然科学基金委员会共同主办、《中国科学》杂志社出版的学术刊物.本刊力求刊载信息科学领域最高学术水平的中文文章,及时报道计算机科学与技术、控制科学与控制工程、信息与通信工程、微电子与固体电子学等领域基础与应用研究方面的原创性成果,推动信息科学技术发展,搭建理论与技术应用的桥梁,促进与各学科、各行业的交叉融合.月刊,每月20日出版.收录情况:《中国科学:信息科学》被《中文核心期刊要目总览》、《中国科学引文数据库》、《中国期刊全文数据库》、《中国科技论文与引文数据库》等收录.栏目:《中国科学:信息科学》设有以下4个栏目. "	PZKX201802007
基于忆阻器模拟的突触可塑性的研究进展	"张晨曦1,2,3:37629080|陈艳1,2,3:11470916|仪明东1,2,3:25399085|朱颖1,2,3:17280833|李腾飞1,2,3:36912811|刘露涛1,2,3:38624931|王来源1,2,3:33939830|解令海1,2,3:21763888|黄维1,2,3,4,5:10542186"	28	 	"随着数据信息的迅速膨胀,现代基于von Neumann架构的计算机正面临着严峻的挑战,像人脑一样能够对信息进行学习、记忆和灵活处理的智能计算机是未来计算机发展的方向和目标.人脑几乎控制着人类所有复杂的生命活动,大脑神经元间的信息传递依赖于名为""突触""的结构,其突出特点——突触可塑性是学习与记忆的重要分子基础,因此突触仿生和突触可塑性模拟被认为是实现高效类脑人工神经网络的第一步.忆阻器作为第4种基本电路元件,拥有独特的类神经突触非线性电学传输特性,它的出现和发展为实现这一目标提供了可能.本文全面总结了近年来各科研小组使用不同的忆阻器件和各种实验方法成功模拟的突触可塑性,包括按记忆时间长短分类的短时程可塑性(双脉冲抑制、双脉冲易化、强直后增强)和长时程可塑性,以及放电时间依赖可塑性、放电速率依赖可塑性、经验学习、非联想性学习功能,还有用多个忆阻器及其他基本元器件(电阻、电感、电容、晶体管等)复合模拟的联想性学习、突触缩放等复杂功能,对比了不同器件的优缺点.最后,简述了当前忆阻器研究存在的问题和挑战,并对忆阻器在突触仿生中的研究前景进行了展望. "	PZKX201802001
社会网络上的观念动力学	王龙1:06274477|田野2:11311030|杜金铭3:23990154	21	 	"观念动力学是近年来国际系统与控制科学领域的研究热点之一,旨在从动态系统的角度研究社会网络中观念和行为的演化.本文概述了观念动力学的研究现状和发展趋势.首先介绍了观念动力学领域的基本问题和模型.然后结合多智能体系统的相关结果,分别从个体性质、个体交互方式和个体决策过程3个方面论述了观念动力学的主要研究成果.最后,对该领域的未来发展方向作出展望. "	PZKX201801002
康复机器人的人机交互控制方法	"梁旭1,2:32793889|王卫群1:29289672|侯增广1,2,3:10643094|任士鑫1,2:38529034|彭亮1:30273852|胡进4:40489430"	23	 	"康复机器人是人机强耦合的系统,柔顺、安全的人机交互性能对于改善康复训练效果具有重要意义.现有人机交互控制方法研究主要涉及人体运动意图识别与交互控制策略等方面.人体运动意图识别一般基于生物电信号或交互力/力矩,而交互控制策略主要包括虚拟隧道、阻抗控制以及功能性电刺激.稳定、安全的人机交互是确保机器人辅助康复训练顺利执行,避免患者受到二次伤害的必要前提.本文对上述问题进行充分综述,并对存在的问题做了深入分析. "	PZKX201801003
利用辅助信息进行矩阵补全的核方法及其在多标记学习中的应用	"徐淼1,2:31348559|周志华1,2:08722027"	13	 	"现实机器学习任务中一个样本通常和多个标记相关,但获取完整的标记信息需耗费大量人力物力,因此多标记学习经常会遇到标记缺失的情况.将未缺失的标记看作不完全的标记矩阵,将样本特征作为辅助信息,则可通过矩阵补全方法来解决该问题,以往研究主要针对线性可分情形,本文提出KernelMaxide方法,在处理线性不可分多标记数据中缺失的监督信息的同时,不仅能利用数据的非线性结构,还能考虑标记之间的相互关系.该方法依据矩阵核范数的表示定理,构建了基于核矩阵的核范数最小化优化目标以及相应的优化算法,并用Nystrm方法缓解核矩阵的存储和计算开销问题.实验显示出KernelMaxide的优越性能. "	PZKX201801004
深度相对度量学习的视觉跟踪	"郭文1,2:17323384|游思思1,2:38527949|高君宇3:35362788|杨小汕3:31992271|张天柱3:30374839|徐常胜3:11086603"	19	 	"传统的基于检测的跟踪方法虽然具有较好的鲁棒性,但是这种直接将目标与背景简单分类的方式不能合理地考虑跟踪目标与背景的结构相对关系,而这种相对结构判别性信息的缺乏使得跟踪算法极易发生跟踪漂移,为了缓解这种问题,本文提出了一个基于深度相对度量学习的视觉跟踪方法.利用一个对称且权值共享的深度卷积神经网络构建深度相对度量学习模型,通过这个模型来挖掘跟踪目标在大尺度的图像块里的结构相对关系,然后在Bayes跟踪框架下利用这种相对度量最大值确定跟踪目标,整个跟踪算法简洁有效.通过在跟踪的基准视频序列库上的实验结果验证了本文算法在跟踪精度和跟踪成功率上的高性能. "	PZKX201801005
