篇名	作者	页数	关键词	摘要	filename
网络文化与网络法	洪拓夷:07495884	2	网络文化; 网络法;	"网络的兴起和发展影响到社会生活的各方面,但也带来了一些负面影响,如信息污染、电子犯罪、虚拟伦理、政治渗透、思想变异等。在介绍和评论《网络法》一书的同时,谈了对此问题的认识,提出了解决这些问题的方法。 "	ZXTS200706028
培育和引导文化消费 促进文化产业快速发展(上)——三门峡市文化消费现状与发展策略	李伟:10943738	2	文化消费; 文化产业;	"利用近年来三门峡市城乡居民文化消费的调查统计数据,分析研究文化消费与文化产业的关系,探讨文化产业发展策略。 "	ZXTS200706029
卷首语		1	 	"<正>最近,多家媒体报道了在“全国尚属首例”的、由省级教育行政部门主管的、区域性文献资源网——“江苏省中小学文献信息中心网”开通的消息,并指出该网站的宗旨是为中小学文献信息的建设工作提供便捷、高效的服务,使其成为学校图书馆的“工作平 "	ZXTS200706000
简论捐赠图书的管理与利用		4	捐赠图书; 类型; 整理; 利用;	"简略地介绍了捐赠图书的意义和类型,重点论述了捐赠图书的接收、选择、整理和组织,提出了利用捐赠图书文献的一些特殊方法和策略。 "	ZXTS200705001
我国中小学图书馆实施信息素质教育的途径	黄红梅:10612491	3	信息素质教育; 中小学; 图书馆;	"为培养和提高中小学生的信息素质,学校图书馆应积极开展入馆教育和信息管理实践活动,利用基于WEB的信息素质教学和图书馆利用教育活动、图书馆导读导航服务工作、强力引导信息素质教育工作的评估和信息技术的课程教学,以图书馆员和教师合作的模式共同推进信息素质教育。 "	ZXTS200705002
图书馆美学理念	邱晓辉:10560637	5	图书馆; 美学; 环境设计; 接受美学;	"从图书馆美学课题研究的背景与动机入手,揭示美学研究的对象、内容及作用,这一研究对图书馆的建设及图书馆事业的发展现实意义也作出了相应的价值评价。同时,还从图书馆服务美学的研究对象与范围入手,探讨了图书馆服务的艺术原则,图书馆员的美学修养等问题,并对数字化条件下的美学新理念作了分析。 "	ZXTS200705003
试论中小学图书馆危机管理	刘淑玉:11172537	3	图书馆; 危机; 图书馆管理;	"简要介绍图书馆危机管理的定义和实施危机管理的意义,指出中小学图书馆管理中存在经费危机、资源危机、人员危机、服务危机等,提出建立学校图书馆危机管理制度、加强宣传和教育、树立科学的危机观、提高文献采访质量、树立全新的服务理念、强化馆员角色的转变和馆员的素质、加强网络安全管理等加强危机管理的具体措施。 "	ZXTS200705004
刍议新形势下的图书馆读者服务工作	闻红:15583103	2	图书馆工作; 读者服务工作; 管理;	"文章阐述图书馆工作对建设和谐社会的作用,在新形势下如何做好图书馆服务工作、强化服务意识、加快管理创新、提高业务素质等问题。 "	ZXTS200705005
论卫校图书馆特色馆藏建设	高丽云:13059881	2	特色馆藏; 中专图书馆; 服务质量;	"介绍新时期中等卫生学校图书馆面临的问题,并论述建设特色馆藏体系的重要性,进而探讨建设特色馆藏的对策。 "	ZXTS200705006
学科馆员与学校图书馆参考咨询服务	钱伟:16500432	2	参考咨询; 互动关系; 用户; 学科馆员;	"文章分析了现代信息技术下参考服务工作的变革,并就新时期学校图书馆参考咨询工作的服务环境、服务策略,以及用户与学科馆员关系进行了阐述与探讨。 "	ZXTS200705007
试谈图书馆信息服务的“以人为本”		2	图书馆; 信息服务; 以人为本; 读者研究;	"现代图书馆在信息服务中应该以人为出发点和归宿点。要研究读者,满足读者需求;尊重读者,建立人文关怀制度;要将“以人为本”的理念充分地融会贯通于读者服务工作的每一个细节,真正做到以读者为中心,让读者满意。 "	ZXTS200705008
略论图书馆职业生涯管理		3	图书馆; 职业生涯管理作用; 途径;	"职业生涯管理是近年来西方国家兴起的一种新型的人力资源管理理论和方法。这里阐述了图书馆职业生涯管理的作用,探讨了图书馆实施职业生涯管理的途径。 "	ZXTS200705009
落霞与孤鹜齐飞 秋水共长天一色——试论图书馆资源建设与语文教学和谐发展	李雪梅:15336489	3	新课程; 语文教学; 图书资源; 和谐发展;	"探讨了在新课程背景下,如何创造性的使用图书馆,使图书馆资源与语文教学和谐发展,全面提高学生的语文素养的问题。 "	ZXTS200705010
论新形势下图书馆的可持续式管理	张传伟:17028916	2	图书馆; 可持续管理;	"图书馆事业的可持续发展要求对有关管理工作进行改革和创新。文章论述图书馆事业可持续发展的重要性,同时从人力资源管理、组织结构创新、建立全面的质量管理体系三个方面进行了探讨。 "	ZXTS200705011
研究性学习与中学图书馆的转型		2	研究性学习; 中学图书馆; 图书馆变革;	"研究性学习要求对教育的目标、方法、手段等实施全方位的改革,作为学校图书馆也必须因此改变而转型。在此期间,图书馆须密切关注校本课程、文献资源的特色、信息管理等方面的变革,以此满足研究性学习需求。 "	ZXTS200705012
网络环境下中学图书馆导读工作与文献资源建设	邓柔盛:11144661	3	网络环境; 中学图书馆; 导读工作; 文献资源建设;	"网络环境对中学图书馆的导读工作提出了新的挑战。面对新环境、新问题,导读工作应该采取相应的对策和策略,并努力做好相应的文献资源建设工作。 "	ZXTS200705013
职业学校图书馆如何提高学生信息素养	蒙翠琼:10964311	3	信息素养教育; 职业学校图书馆;	"从介绍信息素养教育的特点入手,论述职业学校图书馆在进行学生信息素养教育方面所具有的优势和劣势,介绍了职业学校图书馆开展信息素养教育的途径。 "	ZXTS200705014
"如何提升中学图书馆工作内涵——完善服务方式,提高使用效率"	吴美玉:15281898	2	中学图书馆; 服务方式; 使用效率;	"为了使教师和学生更好地利用图书资料,浙江省东阳二中图书馆在完善规章制度,优化馆员素质、改进服务方式、提高服务质量等方面作出了有益的探索,有效地提高了馆藏资源的使用效率。 "	ZXTS200705015
"架起政府服务社会的信息渠道,发展公共图书馆事业"	陈翠玲:10918824	2	图书馆; 政府机关; 决策服务;	"阐述了图书馆争取政府支持的意义、目的和方式,并介绍了本馆积极争取政府支持的几点体会,仅供参考。 "	ZXTS200705016
"发挥馆员作用,将学生引入图书馆"	张明玲:13104064	2	图书馆; 中学生; 特色服务;	"论述中学图书馆在素质教育中的重要性,说明馆员在图书馆与读者之间的作用和要求,结合自己的实际工作介绍了将学生引入图书馆的做法及体会。 "	ZXTS200705017
正确引导后进生开展课外阅读	宋玉美:11016312	2	后进生; 课外阅读; 指导行;	"如何针对成绩不良学生的特点,为他们进行课外阅读指导,使他们养成阅读的习惯,并读有所获。这是高中图书馆读者服务工作中的一个不可忽视的课题。 "	ZXTS200705018
阅读教学的误区	苗歌:15402293	2	阅读指导; 教学; 误区;	"阅读是中学语文教学的一个重要环节,文章就中学语文阅读教学的现实状况提出走出“功利式”、“理性化”、“繁琐不严密”三个误区是当前阅读教学亟待解决的问题。 "	ZXTS200705019
我国古代蒙学、启蒙读物变革及传统阅读方法辑要(续)	李维石:11094024	3	 	"<正>(上接第4期)二、我国古代学者论阅读方法1、《中庸》把学习方法和过程归纳为五步:“博学之,审问之,慎思之,明辨之,笃行之。”这里第一步就是大量阅读,广泛吸收各种信息;第二、三、四步则是通过质疑、思考、辨别等活动,对这些信息进行筛选、鉴别和领悟;第五步把领悟的东西付诸实践,身体力行。这个学习过程首 "	ZXTS200705020
让经典文学作品伴随幼儿健康成长	王文秀:11004243	2	经典文学作品; 幼儿教学;	"经典文学作品对孩子的成长有着十分重要的启蒙、熏陶等作用。怎样将经典文学作品运用到幼儿园大班的教学中去呢?本文从四个方面阐述了具体的做法,颇有新意和实用价值。 "	ZXTS200705021
崛起的新唐山		2	 	"<正>教学单位:河北省唐山市路南实验小学教学年级:三年级主讲教师:王宏霞教学课时:一课时一、设计思想2006年,时值唐山抗震30周年之际,为此设计本课主要从三方面对学生进行教育。第一、让学生更多的了解30年前那悲惨的一幕,深刻 "	ZXTS200705022
高校图书馆女性馆员的职业高原问题	朱国萍:10699104	3	高校图书馆; 女性; 职业高原;	"阐述职业高原的内涵,分析高校图书馆女性馆员职业高原形成的社会、组织、个人三方面的原因,并提出相应的解决办法。 "	ZXTS200705023
浅论山西戏剧资源数据库的建设		3	戏剧; 资源整合; 数据库;	"山西戏剧源远流长,遗产丰富,留迹于后世众多的戏曲文物文献和古戏台。山西省戏剧研究所将上述资源整合后,并完成数据的转换,建成戏剧文物文献数据库。文章从该数据库建设背景、建设目标、建设过程、系统特点和人员素质方面进行阐述。 "	ZXTS200705024
建立中小学数字图书馆问题的探讨	舒俊红:11269196	3	数字图书馆; 中小学; 资源建设;	"在计算机技术、网络技术不断发展的今天,中国的数字图书馆工程已经启动,中小学数字图书馆的建立已经成为基础教育面临的一个重点课题。本文从数字图书馆的概念、中小学数字图书馆的现状、如何建立中小学数字图书馆三个方面进行讨论。 "	ZXTS200705025
图书馆与科学美术的情缘	王松富:16722765	2	图书馆; 科学美术; 利用与服务;	"在科普美术实践活动中,难免遇到一些有关科学、学术的问题,这就需要图书馆的大力支持和帮助。图书馆为科学美术活动服务,既拓宽了图书馆的服务,又让自己与科美结下了不解的情缘。 "	ZXTS200705026
嘉业堂主刘承干“傻公子”之“不傻”	罗秉利:11024473	3	嘉业堂; 刘承干; 藏书楼; 民间藏书;	"浙江南浔嘉业堂藏书楼楼主刘承干,曾被鲁迅喻称为“傻公子”。作为近现代历史变革时期的民族资本家和著名藏书家,刘承干究竟是“傻”与“不傻”,是“真傻”还是“假傻”?文章在对有关史实进行探究的基础上阐述刘承干其实“不傻”。 "	ZXTS200705027
